"","INTERCEPT_ID","LOCATION_ID","LOCATION_NM","INTERCEPT_DT","TIME_ID","FINAL_DETERM_ID","INTERCEPT_NUM","PORT_REFERENCE_NUMBER","PATHWAY","MODE_OF_TRANSPORT","FORWARD_TO","PRIORITY","OVERTIME_FL","UDF1","ORIGIN_UNSURE_FL","ORIGIN","ORIGIN_ID","DESTINATION_STATE","DESTINATION_CITY","DESTINATION_ZIP","IMPORTED_AS","MATERIAL_FOR","WHERE_INTERCEPT","AIRLINE","MARITIME_NM","CARRIER_NUM","SHIPMENT_ID_NUM","SHIPMENT_TYPE","NATIONAL_AGR_RELEASE_PROG","HOST_PROXIMITY","INSP_HOST","INSP_GENUS","INSP_AGRICULT_FL","INVALID_INSP_HOST","BIO_HOST","BIO_GENUS","BIO_AGRICULT_FL","INVALID_BIO_HOST","HOST_PART","HOST_QUANTITY","UNIT","DISEASE_STAGE","ALIVE_IMMATURE","ALIVE_PUPAE","ALIVE_ADULT","ALIVE_EGG","ALIVE_CYST","DEAD_IMMATURE","DEAD_PUPAE","DEAD_ADULT","DEAD_EGG","DEAD_CYST","NIS_REVIEW_FL","PEST","INVALID_PEST","INCONCL_REASON","PEST_TYPE","REPORTABLE_FL","PEST_ORDER","SUB_ORDER","SUPER_FAMILY","FAMILY","SUB_FAMILY","TRIBE","GENUS","SUB_GENUS","SPECIES","SUB_SPECIES","AUTHOR","PEST_REMARKS","DETERMINED_BY","DETERMINED_DT","DETERM_REMARKS","QUARANTINE_STATUS","SEL_LOT","APPROVED_FL","REMARKS","F309_ID","CREATE_USER","CREATE_DT","MODIFY_USER","MODIFY_DT","REFRESH_DT"
"5487",1226859,142,"CA Los Angeles PIS PPQ","2002-05-15 00:00:00",8171,1564715,"LAXCA021491643340","1643340","Airport",NA,"None","Routine","N","LAX","N","India",101,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LH 456",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,3,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,NA,NA,NA,NA,NA,NA,"Greg G Bartman","2002-05-29 19:01:42",NA,NA,NA,"Y","3 LBS ",1226859,"PIN309","2002-05-29 19:01:42","PIN309","2006-06-09 11:28:20","2021-04-19 01:00:06"
"5488",1190854,142,"CA Los Angeles PIS PPQ","2001-08-27 00:00:00",7910,1519429,"LAXCA012781621730","1621730","Airport",NA,"None","Routine","Y","LAX","N","Armenia",11,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"SU 321",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"Greg G Bartman","2001-10-05 16:49:54",NA,NA,NA,"Y","1 KG ",1190854,"PIN309","2001-10-05 16:49:54","PIN309","2006-06-09 11:24:50","2021-04-19 01:00:06"
"5489",1113642,142,"CA Los Angeles PIS PPQ","2005-10-14 00:00:00",9419,1420358,"LAXCA053642006570","2006570","Airport",NA,"None","Routine","N","LAX","N","Thailand",212,"California",NA,NA,"Leaf","Consumption","Mail",NA,NA,NA,"POST OFFICE",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Lepidoptera, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertram Lindsey","2005-12-30 20:16:05",NA,NA,NA,"Y","APPROX. 300 ",1113642,"PIN309","2005-12-30 20:16:05","PIN309","2006-06-09 11:17:33","2021-04-19 01:00:06"
"5490",935771,454,"GA Atlanta PIS PPQ","1999-06-18 00:00:00",7109,1192925,"ATLGA992160171670","0171670","Airport",NA,"None","Routine","N","ATL","N","Turkey",218,"Georgia",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"DELTA",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Gelechiidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Gelechiidae",NA,NA,NA,NA,NA,NA,NA,NA,"James G Eldridge","1999-08-04 13:25:19",NA,NA,NA,"Y","UNKNOWN ",935771,"PIN309","1999-08-04 13:25:19","PIN309","2006-06-09 11:02:38","2021-04-19 01:00:06"
"5491",2283219,157,"FL Miami Air CBP","2012-07-31 00:00:00",11901,3175546,"APMFL122133231001","500317","Airport","Aircraft","None","Routine","N","ddd","N","Albania",2,"Florida",NA,NA,"Fruit","Consumption","Baggage","Alitalia, Italy",NA,"630",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",50,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cydia splendana (Hubner) (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae","Grapholitini","Cydia",NA,"splendana",NA,"(Hubner)",NA,"Ramón A. Dones","2012-08-09 00:00:00",NA,NA,NA,"Y","Baggage j. Please ID 
AZ0507 from Tirana to Rome, AZ630 Rome to MIA",2266673,"RJHERNANDEZ","2012-07-31 16:20:26","RADONES","2012-08-09 09:20:21","2021-04-19 01:00:06"
"5492",626844,142,"CA Los Angeles PIS PPQ","2001-06-11 00:00:00",7833,769289,"LAXCA012391611690","1611690","Airport",NA,"None","Routine","N","LAX","N","Romania",178,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LH 452",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Kilogram",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Hendecasis duplifascialis Hampson (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Spilomelinae",NA,"Hendecasis",NA,"duplifascialis",NA,"Hampson",NA,"Greg G Bartman","2001-08-27 17:43:33",NA,NA,NA,"Y","2 KGS ",626844,"PIN309","2001-08-27 17:43:33","PIN309","2006-06-09 10:37:47","2021-04-19 01:00:06"
"5493",2185222,157,"FL Miami Air CBP","2012-02-04 00:00:00",11723,3007430,"APMFL120355130001","487118","Airport","Aircraft","None","Routine","N","jjj","N","Uzbekistan",230,"Florida","Hialeah",NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"DL # 261",NA,"Other","N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Ramón A. Dones","2012-02-07 00:00:00",NA,NA,NA,"Y","Dried peaches from Uzbekistan with lepidoptera larvae inside.",2170108,"HGONZALEZ","2012-02-04 16:00:41","VESCOBALES","2012-02-09 07:52:10","2021-04-19 01:00:06"
"5494",1096764,680,"CHL Chile PPQ","2002-01-02 00:00:00",8038,1397315,"CHLXX030292072570","2072570","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",704,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2003-01-29 21:03:35",NA,NA,NA,"Y","704CS ",1096764,"PIN309","2003-01-29 21:03:35","PIN309","2006-06-09 11:16:12","2021-04-19 01:00:06"
"5495",687417,242,"CA San Francisco PIS PPQ","2002-07-16 00:00:00",8233,855026,"SFOCA022181051100","1051100","Airport",NA,"None","Routine","N","SFO","N","Croatia",98,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"UA 931",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,50,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Grapholita sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,"Grapholita",NA,NA,NA,NA,NA,"John W Brown","2002-08-06 16:51:39",NA,NA,NA,"Y","50 PLUMS 415 6 Need adult. ",687417,"PIN309","2002-08-06 16:51:39","PIN309","2006-06-09 10:42:37","2021-04-19 01:00:06"
"5496",1884897,141,"CA Los Angeles CBP","2010-08-22 00:00:00",11192,2519286,"APLCA102356542001",NA,"Airport","Aircraft","None","Routine","N","TBIT","N","Mexico",140,"California","Santa Barbara",NA,"Fruit","Consumption","Baggage","Volaris Airline, Mexico",NA,"Y4 910",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Greg G Bartman","2010-08-30 00:00:00",NA,NA,NA,"Y","Order Lepidoptera",1873739,"DBFINE","2010-08-23 10:58:31","SALLEY","2010-08-31 16:38:29","2021-04-19 01:00:06"
"5497",2711142,157,"FL Miami Air CBP","2014-12-03 00:00:00",12756,4688995,"APMFL143377555007","386652","Airport","Aircraft","None","Routine","N",NA,"N","Mexico",140,"Florida","LA BELLE","33935",NA,"Consumption","Mail",NA,NA,NA,"EE 854 554 906 MX",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cadra cautella (Walker) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Cadra",NA,"cautella",NA,"(Walker)",NA,"M. Alma Solis","2018-06-07 00:00:00",NA,NA,1500932,"Y",NA,2690444,"VJSERRANO","2014-12-03 12:19:26","SELISID","2018-06-07 13:37:41","2021-04-19 01:00:06"
"5498",1282052,6,"GA Atlanta CBP","2006-07-21 00:00:00",9699,1639320,"APAGA063320398005","029733","Airport",NA,"None","Routine","N",NA,"N","Israel",106,"Georgia",NA,NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"153",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,NA,NA,NA,NA,NA,NA,"Charles E Olsen","2006-11-24 00:00:00",NA,NA,NA,"Y",NA,1281317,"LHERRERA","2006-11-28 14:07:24","PESTIDAPP","2006-12-01 14:08:58","2021-04-19 01:00:06"
"5499",1404628,141,"CA Los Angeles CBP","2007-12-30 00:00:00",10226,1793250,"APLCA080072951023","212042","Airport","Aircraft","None","Routine","N",NA,"N","Viet Nam",233,"California",NA,NA,"Fruit","Consumption","Baggage","British Airways, Hounslow, Middlesex, UK",NA,"BR 012",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",15,"Each",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pyraustinae, species of (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Pyraustinae",NA,NA,NA,NA,NA,NA,NA,"Greg G Bartman","2007-12-30 00:00:00",NA,NA,NA,"Y",NA,1399834,"SALLEY","2008-01-07 15:39:36","PESTIDAPP","2008-01-28 16:38:34","2021-04-19 01:00:06"
"5500",3116313,37,"IL Chicago CBP","2017-06-26 00:00:00",13692,4565167,"APCIL171783386014",NA,"Airport","Aircraft","None","Routine","N","K9 hit by Dino","N","Jordan",110,"Florida","Gainesville",NA,"Fruit","Consumption","Baggage","Royal Jordanian Airline, Jordan",NA,"263",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,1.5,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anarsia lineatella Zeller (Gelechiidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,NA,"Gelechiidae","Anacampsinae",NA,"Anarsia",NA,"lineatella",NA,"Zeller",NA,"John Dorshorst","2017-06-29 00:00:00",NA,NA,NA,"Y",NA,3089538,"NAJARRETT","2017-06-27 22:59:11","JJDORSHORST","2017-06-29 14:41:27","2021-04-19 01:00:06"
"5501",865411,456,"IL Chicago PPQ","2005-05-20 00:00:00",9272,1099852,"CHIIL051440289680","0289680","Airport",NA,"None","Routine","N","CHI","N","Turkey",218,"Illinois",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TK 005",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cydia sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae","Grapholitini","Cydia",NA,NA,NA,NA,NA,"William V Winnie","2005-05-24 15:48:54",NA,NA,NA,"Y","2 LBS. ",865411,"PIN309","2005-05-24 15:48:54","PIN309","2006-06-09 10:56:35","2021-04-19 01:00:06"
"5502",2666701,20,"WA Blaine CBP","2014-09-07 00:00:00",12669,3809356,"APSWA142523930001","PA140665 / BL02672","Land Border","POV","None","Routine","N",NA,"Y","China",45,"Oregon","Beaverton",NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Dried Fruit",1.8,"Kilogram",NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Stephen T Young","2014-09-15 00:00:00",NA,"No Action",NA,"Y",NA,2646417,"JMICHELIN","2014-09-09 17:40:23","STYOUNG","2014-09-23 14:57:41","2021-04-19 01:00:06"
"5503",3322673,37,"IL Chicago CBP","2020-07-24 00:00:00",14816,4925400,"APCIL202078248002",NA,"Airport","Aircraft","None","Routine","N","K9 OLAF","N","Pakistan",164,NA,NA,NA,"Fruit","Consumption","Baggage","Turkish Airlines, Istanbul, Turkey",NA,"5",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Grapholita sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,"Grapholita",NA,NA,NA,NA,NA,"Mark Metz","2020-12-08 00:00:00"," Grapholita sp.prob. molesta Other sex, life stage, or caste needed.",NA,2001375,"Y",NA,3289949,"BSRUDD","2020-07-25 20:24:12","SELISID","2020-12-08 10:53:46","2021-04-19 01:00:06"
"5504",1190825,680,"CHL Chile PPQ","2001-11-29 00:00:00",8004,1519388,"CHLXX030542075390","2075390","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",310,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2003-02-23 13:53:32",NA,NA,NA,"Y","310CS ",1190825,"PIN309","2003-02-23 13:53:32","PIN309","2006-06-09 11:24:50","2021-04-19 01:00:06"
"5505",807353,456,"IL Chicago PPQ","2004-08-04 00:00:00",8983,1021234,"CHIIL042190272310","0272310","Airport",NA,"None","Routine","N","CHI","N","Turkey",218,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TK 005",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",8,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,NA,NA,NA,NA,NA,NA,"John W Brown","2004-08-06 13:57:03",NA,NA,NA,"Y","8 FRUITS 415 1 This is one of those tourblesome tortricids with the classic Tortricinae A8 (trisetose SV group) and typical Olethreutinae A9(SD2 and D1 on the same pinaculum). Arghh! 
",807353,"PIN309","2004-08-06 13:57:03","PIN309","2006-06-09 10:52:03","2021-04-19 01:00:06"
"5506",812838,72,"NJ Newark Sea CBP","2004-09-18 00:00:00",9028,1028571,"ELINJ042742088040","2088040","Airport",NA,"None","Routine","N","ELI","N","Unknown",246,"New Jersey",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"CONTINENTAL",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,3,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"Robert A Tracy III","2004-09-30 13:57:06",NA,NA,NA,"Y","3 NECTARINES ",812838,"PIN309","2004-09-30 13:57:06","PIN309","2006-06-09 10:52:32","2021-04-19 01:00:06"
"5507",782294,680,"CHL Chile PPQ","2000-03-24 00:00:00",7389,986303,"CHLXX033352085310","2085310","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","With","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","Copitarsia sp. (Noctuidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Noctuidae",NA,NA,"Copitarsia",NA,NA,NA,NA,NA,"Frank J Salantri","2003-12-01 13:52:10",NA,NA,NA,"Y","1432 ",782294,"PIN309","2003-12-01 13:52:10","PIN309","2006-06-09 10:50:05","2021-04-19 01:00:06"
"5508",2852001,241,"CA San Francisco CBP","2015-09-02 00:00:00",13029,4506245,"APSCA152517806001","104491","Airport","Aircraft","None","Routine","N",NA,"N","Moldova",142,"Nevada","Las Vegas",NA,"Fruit","Consumption","Baggage","Lufthansa Air , Germany",NA,"454",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,12,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Grapholita sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,"Grapholita",NA,NA,NA,NA,NA,"Mark Metz","2017-01-27 00:00:00"," Other sex, life stage, or caste needed.",NA,1602924,"Y",NA,2830143,"PHUYNH","2015-09-08 16:58:07","SELISID","2017-01-27 10:22:20","2021-04-19 01:00:06"
"5509",1382392,234,"CA San Ysidro CBP","2007-10-15 00:00:00",10150,1765011,"APSCA073020808021","045270","Land Border","Pedestrian","None","Routine","N",NA,"N","Mexico",140,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",3,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Lepidoptera, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick Marquez","2007-10-24 00:00:00",NA,NA,NA,"Y",NA,1377950,"GRINGWALD","2007-10-29 16:30:50","PESTIDAPP","2007-10-31 15:25:56","2021-04-19 01:00:06"
"5510",851772,142,"CA Los Angeles PIS PPQ","2004-12-01 00:00:00",9102,1081954,"LAXCA051751962590","1962590","Airport",NA,"None","Routine","N","LAX","N","Mexico",140,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"MX 908",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,NA,NA,NA,NA,NA,NA,"Greg G Bartman","2005-06-24 17:52:44",NA,NA,NA,"Y","25 ",851772,"PIN309","2005-06-24 17:52:44","PIN309","2006-06-09 10:55:32","2021-04-19 01:00:06"
"5511",3260194,385,"MI Romulus CBP","2019-06-10 00:00:00",14406,4823519,"APDMI191628557003","NK 106","Airport","Aircraft","None","Routine","N",NA,"N","Unknown",246,NA,NA,NA,NA,"Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"137",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anarsia sp. (Gelechiidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Gelechiidae","Anacampsinae",NA,"Anarsia",NA,NA,NA,NA,NA,"James D Young","2019-08-06 00:00:00",NA,NA,NA,"Y",NA,3229569,"NKKUJAWA","2019-06-11 11:27:25","JYOUNG","2019-08-06 06:20:30","2021-04-19 01:00:06"
"5512",3274246,157,"FL Miami Air CBP","2019-08-24 00:00:00",14481,4871478,"APMFL192365322001","634078","Airport","Aircraft","None","Routine","N",NA,"N","Russia",179,NA,NA,NA,NA,"Consumption","Baggage","Aeroflot Russian International Airlines, Moscow, Russia",NA,"110",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ectomyelois ceratoniae (Zeller) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Ectomyelois",NA,"ceratoniae",NA,"(Zeller)",NA,"M. Alma Solis","2020-02-01 00:00:00",NA,NA,2000229,"Y",NA,3243075,"AABURUS","2019-08-24 22:38:01","MDOTRESPEREZ","2020-02-12 16:38:27","2021-04-19 01:00:06"
"5513",3339323,116,"NY JFK CBP","2020-12-01 00:00:00",14946,4925671,"APNNY203368554001",NA,"Airport","Aircraft","None","Routine","N","2112024","N","Ecuador",63,"New York","Queens","11367","Fruit","Consumption","Baggage","COPA-Compañia Panameña de Aviación, Panama City, Panama",NA,"CMP 804",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",0.5,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Lepidoptera, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James A. Korecki","2020-12-08 00:00:00","early instar",NA,NA,"Y","Entomology- Lepidoptera
Please identify
Encounter ID# 121618657",3305695,"AGFOX","2020-12-01 22:59:24","JAKORECKI","2020-12-08 14:13:58","2021-04-19 01:00:06"
"5514",1846339,157,"FL Miami Air CBP","2010-06-19 00:00:00",11128,2569211,"APMFL101705133001","439292","Airport","Aircraft","None","Routine","N","EEE","N","Bahrain",17,"Florida","Miami",NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"63",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",55,"Each",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pyraustinae, species of (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Pyraustinae",NA,NA,NA,NA,NA,NA,NA,"Jon A Lewis","2010-10-25 00:00:00"," Other sex, life stage, or caste needed.",NA,1012904,"Y",NA,1835734,"AMOTA","2010-06-19 19:26:27","SELISID","2010-10-25 12:22:09","2021-04-19 01:00:06"
"5515",1846340,157,"FL Miami Air CBP","2010-06-19 00:00:00",11128,2569210,"APMFL101705133002","439293","Airport","Aircraft","None","Routine","N","EEE","N","Bahrain",17,"Florida","Miami",NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"63",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",55,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pyraustinae, species of (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Pyraustinae",NA,NA,NA,NA,NA,NA,NA,"Jon A Lewis","2010-10-25 00:00:00"," Other sex, life stage, or caste needed.",NA,1012902,"Y",NA,1835735,"AMOTA","2010-06-19 19:29:35","SELISID","2010-10-25 12:22:09","2021-04-19 01:00:06"
"5516",2838536,6,"GA Atlanta CBP","2015-08-13 00:00:00",13009,4716230,"APAGA152256298006","ARV081315B","Airport","Aircraft","None","Routine","N",NA,"N","Serbia",277,"Arizona","Phoenix",NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"115",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Kilogram",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Grapholita sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,"Grapholita",NA,NA,NA,NA,NA,"Mark Metz","2018-08-28 00:00:00"," Other sex, life stage, or caste needed.",NA,1703122,"Y",NA,2816815,"AROSAVEGA","2015-08-13 17:23:49","SELISID","2018-08-28 12:23:45","2021-04-19 01:00:06"
"5517",2094020,797,"NJ Newark CBP","2011-08-24 00:00:00",11559,2891241,"APNNJ112366321001","226167","Airport","Aircraft","None","Routine","N","A105","N","Sweden",206,"New Jersey","newark","07102","Fruit","Consumption","Baggage","Continental Airlines, Houston, TX, USA",NA,"CO29",NA,"Other","N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",25,"Each",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"Robert A Tracy III","2011-10-07 00:00:00",NA,NA,NA,"Y","TERMINAL C",2079875,"FOEHIOBA","2011-08-24 14:22:12","VRWILLIAMSON","2011-10-07 13:53:28","2021-04-19 01:00:06"
